customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car
1062,Tish,Mowett,Female,9/28/1975,Junior Executive,n/a,Mass Customer,N,No
1063,Terrence,Geck,Male,3/1/1987,Actuary,Financial Services,Affluent Customer,N,Yes
1064,Thornie,Andrusov,Male,6/13/1977,Librarian,Entertainment,Affluent Customer,N,Yes
1065,Chilton,Ghirigori,Male,6/27/1962,Quality Engineer,Financial Services,Mass Customer,N,Yes
1066,Hailey,Ricciardi,Male,10/6/1995,Recruiter,Telecommunications,High Net Worth,N,No
1067,Berri,Cotillard,Female,5/17/1965,Engineer IV,Financial Services,Mass Customer,N,Yes
1068,Frazer,Searston,Male,3/21/1995,,Health,Mass Customer,N,Yes
1069,Reese,Titterington,Male,4/15/1976,Web Designer I,Telecommunications,Mass Customer,N,No
1070,Albert,Gomery,Male,6/4/1995,Account Representative IV,n/a,Mass Customer,N,No
1071,Chrisy,Miranda,Male,12/29/1986,,Retail,High Net Worth,N,No
1072,Curt,Petrello,Male,6/1/1957,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes
1073,Elbertina,Donne,Female,2/25/1980,Associate Professor,n/a,Affluent Customer,N,Yes
1074,Griswold,Juett,Male,7/14/1974,Accounting Assistant IV,n/a,High Net Worth,N,Yes
1075,Cullin,Elcoate,Male,7/25/1967,Administrative Officer,Manufacturing,High Net Worth,N,No
1076,Siegfried,Trattles,Male,6/6/2000,Pharmacist,Health,Affluent Customer,N,No
1077,Sheba,Este,Female,10/11/1955,,Telecommunications,Mass Customer,N,Yes
1078,Abe,Pilley,Male,6/5/1976,Executive Secretary,Manufacturing,Mass Customer,N,No
1079,Dennie,L' Anglois,Male,1/3/1978,Nurse Practicioner,Manufacturing,Mass Customer,N,No
1080,Monah,Talbot,Female,12/26/1999,Speech Pathologist,Property,Mass Customer,N,Yes
1081,Marga,Cradduck,Female,10/21/1985,Social Worker,Health,Mass Customer,N,No
1082,Guinevere,Kelby,U,,Financial Analyst,Financial Services,Mass Customer,N,Yes
1083,Chadd,Fowlds,Male,8/7/1996,VP Product Management,n/a,Affluent Customer,N,No
1084,Serena,Jagson,Female,5/18/1994,Accounting Assistant I,Retail,Affluent Customer,N,No
1085,Lucho,Strafen,Male,9/12/1975,Internal Auditor,Health,Mass Customer,N,No
1086,Ezechiel,Parnall,Male,6/21/1989,Statistician IV,Property,Mass Customer,N,Yes
1087,Lian,Madrell,Female,9/18/1979,Financial Analyst,Financial Services,Mass Customer,N,Yes
1088,Andy,Polgreen,Female,7/21/1989,Design Engineer,n/a,High Net Worth,N,Yes
1089,Korney,Hess,Female,9/17/1988,Product Engineer,Property,Affluent Customer,N,No
1090,Lorettalorna,,Female,7/15/1975,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No
1091,Keith,Housden,Male,4/15/1980,,Health,Mass Customer,N,No
1092,Katlin,Creddon,Female,8/22/1935,VP Quality Control,Retail,Mass Customer,N,No
1093,Clarita,Penright,Female,9/13/1996,Business Systems Development Analyst,n/a,Affluent Customer,N,No
1094,Shaughn,Salters,Male,12/27/1975,Dental Hygienist,Health,High Net Worth,N,No
1095,Emelda,Gerler,Female,8/29/1958,Project Manager,Health,Mass Customer,N,No
1096,Jakie,Mungham,Male,11/29/1969,Software Test Engineer I,Health,High Net Worth,N,No
1097,Gwenora,Grabbam,Female,1/31/1968,Engineer II,Financial Services,Mass Customer,N,Yes
1098,Maure,Crow,Female,2/1/1989,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes
1099,Jarrett,Maffia,Male,1/13/1975,Tax Accountant,Manufacturing,Affluent Customer,N,Yes
1100,Cord,Braundt,Male,1/2/1983,Engineer I,Manufacturing,Mass Customer,N,No
1101,Haily,McWilliams,Female,12/22/1968,Senior Editor,n/a,Mass Customer,N,No
1102,Stephana,Puzey,Female,8/17/1976,Recruiting Manager,Manufacturing,Affluent Customer,N,No
1103,Glynnis,Sailor,Female,1/30/1978,Financial Advisor,Financial Services,High Net Worth,N,Yes
1104,Jewelle,Pincott,Female,12/31/1959,Programmer III,Retail,Mass Customer,N,No
1105,Sherman,McCusker,Male,2/10/1990,General Manager,n/a,Mass Customer,N,No
1106,Sibyl,Bigmore,Female,12/17/1962,Software Consultant,Retail,Mass Customer,N,No
1107,Maridel,Whitby,Female,7/17/1974,Social Worker,Health,High Net Worth,N,No
1108,Ginnie,Farriar,Female,3/6/1962,Dental Hygienist,Health,Mass Customer,N,No
1109,Nestor,Billingsley,Male,9/1/1989,Web Developer II,Entertainment,High Net Worth,N,No
1110,Lazar,Cherryman,Male,3/17/1991,Information Systems Manager,Retail,High Net Worth,N,No
1111,Zach,Maynard,Male,3/4/1960,Director of Sales,n/a,High Net Worth,N,Yes
1112,Jarrett,Chiplin,Male,5/22/1981,,n/a,Mass Customer,N,Yes
1113,Dorie,Willock,Male,6/24/1992,Recruiter,Property,Mass Customer,N,No
1114,Evonne,Southan,Female,6/3/1976,Structural Engineer,Retail,Mass Customer,N,No
1115,Merola,Stutard,Female,1/18/1970,Account Coordinator,n/a,High Net Worth,N,Yes
1116,Tori,Coche,Female,6/26/1974,Assistant Manager,Health,Mass Customer,N,Yes
1117,Georgena,Guilaem,Female,12/1/1975,Quality Engineer,n/a,Affluent Customer,N,No
1118,Colline,Coulman,Female,12/19/1975,Sales Representative,Retail,Mass Customer,N,Yes
1119,Lemmy,Bennit,Male,10/9/1976,,Entertainment,Mass Customer,N,Yes
1120,Jacquelyn,Rowlinson,Female,8/31/1980,Web Developer IV,Retail,Affluent Customer,N,No
1121,Dione,Raithby,Female,1/21/1984,Registered Nurse,Health,Mass Customer,N,Yes
1122,Gerladina,Carney,Female,12/19/1985,,n/a,Mass Customer,N,No
1123,Dominick,Downey,Male,6/18/1962,,Property,Mass Customer,N,No
1124,Eben,Threader,Male,2/3/1965,Health Coach III,Health,Affluent Customer,N,Yes
1125,Raff,Everley,Male,1/19/1990,Software Test Engineer III,IT,Affluent Customer,N,No
1126,Atlante,Sonley,Female,9/27/1973,Executive Secretary,n/a,Mass Customer,N,No
1127,Elly,Ormshaw,Female,2/27/1991,Physical Therapy Assistant,Financial Services,Mass Customer,N,No
1128,Kirsten,Longman,Female,4/12/1992,Financial Advisor,Financial Services,Mass Customer,N,Yes
1129,Hercule,,Male,6/29/1977,VP Marketing,Entertainment,Mass Customer,N,Yes
1130,Juli,Prine,Female,12/6/1964,Sales Associate,n/a,Mass Customer,N,No
1131,Sigmund,Barkworth,Male,8/7/1956,VP Marketing,n/a,Mass Customer,N,No
1132,Coriss,Darkott,Female,8/1/1985,Actuary,Financial Services,Affluent Customer,N,Yes
1133,Forrester,McFetridge,Male,1/26/1968,,Manufacturing,Affluent Customer,N,No
1134,Sullivan,Scullion,Male,9/30/1994,Administrative Assistant IV,Financial Services,Affluent Customer,N,No
1135,Mireielle,Avrasin,Female,5/3/1980,Software Engineer IV,Financial Services,Mass Customer,N,Yes
1136,Ivan,Blackhall,Male,8/31/1977,Executive Secretary,Property,High Net Worth,N,No
1137,Jermayne,Hryniewicki,Male,7/3/1977,Business Systems Development Analyst,n/a,Mass Customer,N,No
1138,Elli,Loxdale,Female,9/21/1991,Statistician I,Retail,Mass Customer,N,Yes
1139,Shellysheldon,Wickey,Male,9/15/1982,Editor,Manufacturing,Mass Customer,N,Yes
1140,Deana,Rathbourne,Female,2/25/1986,Executive Secretary,n/a,Mass Customer,N,Yes
1141,Shannah,Gritsaev,Female,9/19/1981,,Financial Services,High Net Worth,N,Yes
1142,Michal,Paiton,Male,5/7/1998,Desktop Support Technician,Telecommunications,Mass Customer,N,No
1143,Goraud,Boissieux,Male,3/6/1955,Office Assistant IV,Health,Mass Customer,N,Yes
1144,Damon,Phelip,Male,12/12/1996,Environmental Specialist,Health,High Net Worth,N,Yes
1145,Korella,Begin,Female,9/26/1965,,Property,Mass Customer,N,Yes
1146,Hadleigh,Birley,Male,8/31/1992,Assistant Professor,Financial Services,High Net Worth,N,No
1147,Tate,Studholme,Male,7/9/1968,Health Coach II,Entertainment,High Net Worth,N,Yes
1148,Inigo,Ojeda,Male,9/28/1987,Statistician IV,Financial Services,High Net Worth,N,No
1149,Ki,Odo,Female,9/30/1967,Developer III,n/a,Affluent Customer,N,Yes
1150,Bernelle,Warwick,Female,9/26/1975,Information Systems Manager,Financial Services,Mass Customer,N,Yes
1151,Brena,Amburgy,Female,4/6/1965,VP Product Management,Argiculture,High Net Worth,N,Yes
1152,Humfrid,Ducket,Male,6/23/1998,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes
1153,Mirilla,Lothlorien,Female,1/17/1995,Desktop Support Technician,Health,Mass Customer,N,Yes
1154,Chase,Youd,Male,11/24/1974,Research Nurse,Health,Mass Customer,N,Yes
1155,Janetta,Hartrick,Female,1/15/1994,VP Marketing,Property,Mass Customer,N,Yes
1156,Breena,Risebrow,Female,10/16/1997,Marketing Assistant,Argiculture,Mass Customer,N,Yes
1157,Saunder,Camerati,Male,4/3/1974,Research Nurse,Health,Affluent Customer,N,Yes
1158,Butch,Geertje,Male,2/17/1985,Senior Quality Engineer,n/a,Mass Customer,N,Yes
1159,Elbert,Bridgement,Male,1/28/1993,Librarian,Entertainment,Mass Customer,N,No
1160,Trisha,Nisuis,Female,4/8/1965,Speech Pathologist,IT,Affluent Customer,N,No
1161,Sibylle,Cutsforth,Female,1/14/1977,Senior Quality Engineer,Retail,Mass Customer,N,No
1162,Ambrose,Raiston,Male,4/13/1990,Marketing Assistant,n/a,Mass Customer,N,Yes
1163,Manolo,Dwire,Male,11/13/1981,Cost Accountant,Financial Services,High Net Worth,N,Yes
1164,Gilligan,Mowat,Female,1/9/1977,Food Chemist,Health,Mass Customer,N,Yes
1165,Fanni,Wakelin,Female,6/23/1993,Administrative Assistant IV,Financial Services,High Net Worth,N,No
1166,Fannie,Devil,Female,12/5/1972,Quality Control Specialist,Health,Affluent Customer,N,No
1167,Elberta,Crickett,Female,6/3/1996,Software Test Engineer III,Health,Mass Customer,N,No
1168,Iosep,Shaddick,Male,2/16/1965,Pharmacist,Health,Affluent Customer,N,No
1169,Kessiah,Corden,Female,8/9/1967,Actuary,Financial Services,Mass Customer,N,Yes
1170,Lari,Rotte,Female,11/30/1964,Assistant Professor,IT,Mass Customer,N,Yes
1171,Ilise,Solloway,Female,8/15/1971,Human Resources Manager,n/a,Affluent Customer,N,Yes
1172,Smith,Babbs,Male,4/12/1974,Recruiter,n/a,Mass Customer,N,Yes
1173,Gertie,Chaim,Female,3/2/1978,Statistician IV,Retail,High Net Worth,N,No
1174,Shellysheldon,Gooderridge,U,,Executive Secretary,IT,Mass Customer,N,No
1175,Paige,Hodgin,Male,9/22/1985,Human Resources Manager,n/a,Mass Customer,N,No
1176,Celia,Dockerty,Female,1/16/1976,Software Engineer IV,n/a,Affluent Customer,N,Yes
1177,Bobbette,Pozzi,Female,8/31/1953,Food Chemist,Health,Affluent Customer,N,Yes
1178,Angelo,Byne,Male,5/26/1970,Pharmacist,Health,Mass Customer,N,No
1179,Kerry,Pashenkov,Male,8/15/1988,Media Manager IV,Financial Services,High Net Worth,N,Yes
1180,Gaye,Quickenden,Female,8/17/1975,Account Representative I,Financial Services,Affluent Customer,N,No
1181,Brita,Plant,Female,6/6/1978,Tax Accountant,Argiculture,Mass Customer,N,No
1182,Carolann,Ottiwill,Female,1/11/1975,Data Coordiator,IT,Mass Customer,N,Yes
1183,Joe,Shalliker,Male,11/14/1958,Media Manager II,n/a,Affluent Customer,N,No
1184,Auberta,Teodori,Female,10/7/1968,Social Worker,Health,Mass Customer,N,No
1185,Xena,Rossbrooke,Female,7/23/2000,VP Product Management,n/a,Mass Customer,N,Yes
1186,Brantley,Cecchi,Male,5/28/1977,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes
1187,Antonino,Hogben,Male,10/21/1998,,Financial Services,Mass Customer,N,No
1188,Sally,Cominoli,Female,2/23/1984,Statistician IV,n/a,Affluent Customer,N,Yes
1189,Mart,Bazoche,Male,8/29/1988,Geologist I,Health,High Net Worth,N,Yes
1190,Sib,Gilby,Female,9/7/1968,Assistant Professor,Financial Services,Affluent Customer,N,Yes
1191,Merrielle,Vegas,Female,5/22/1996,Director of Sales,n/a,Mass Customer,N,Yes
1192,Hollyanne,McCarter,Female,12/12/1969,VP Quality Control,Manufacturing,Mass Customer,N,No
1193,Quintus,Whear,Male,1/21/1986,Safety Technician I,Retail,High Net Worth,N,No
1194,Audry,Scurrey,Female,3/25/1992,Junior Executive,Telecommunications,Affluent Customer,N,No
1195,Ally,Folliott,Female,3/22/1978,VP Marketing,Telecommunications,Mass Customer,N,No
1196,Phillie,Bradforth,Female,3/19/1998,Research Nurse,Health,Mass Customer,N,No
1197,Isobel,Lampett,Female,10/16/1997,Professor,Financial Services,High Net Worth,N,Yes
1198,Alina,Rickson,Female,9/30/1973,Sales Representative,Retail,High Net Worth,N,No
1199,Ludovico,Bertot,Male,6/14/1958,VP Accounting,Financial Services,Affluent Customer,N,Yes
1200,Hedda,Lathom,Female,4/30/1974,Librarian,Entertainment,High Net Worth,N,No
1201,Stephani,Mellhuish,Female,11/28/1955,,Manufacturing,Mass Customer,N,No
1202,Rollie,,Male,2/26/1992,Sales Representative,Retail,Mass Customer,N,Yes
1203,Claresta,Carnier,Female,5/6/1988,Technical Writer,Health,Affluent Customer,N,No
1204,Trudy,Huffy,Female,3/24/1971,Senior Developer,Manufacturing,Affluent Customer,N,Yes
1205,Barton,Baudts,Male,6/5/1978,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No
1206,Lucina,Metcalf,Female,5/7/1978,Paralegal,Financial Services,Mass Customer,N,No
1207,Mabel,Marousek,Female,9/25/1997,Engineer IV,Health,Mass Customer,N,No
1208,Lira,Durn,Female,12/26/1983,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No
1209,Jacky,Jerosch,Male,9/6/1977,Senior Developer,Property,High Net Worth,N,Yes
1210,Shandie,Sprigg,U,,Programmer II,IT,Mass Customer,N,No
1211,Gunar,Petasch,Male,7/23/1978,VP Sales,Financial Services,Affluent Customer,N,Yes
1212,Cindy,Freeborn,Female,10/24/1968,Legal Assistant,Property,Affluent Customer,N,No
1213,Matthieu,Schruur,Male,10/21/1973,Accounting Assistant II,n/a,High Net Worth,N,No
1214,Martino,Shalcros,Male,5/1/1989,Internal Auditor,Property,High Net Worth,N,No
1215,Dyann,Turbard,Female,2/26/1967,VP Quality Control,Manufacturing,Mass Customer,N,No
1216,Frank,Vallerine,Female,6/25/1959,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes
1217,Dulcinea,Janssen,Female,8/19/1968,Structural Engineer,Manufacturing,High Net Worth,N,No
1218,Marlie,Lister,Female,1/9/1982,,n/a,Mass Customer,N,Yes
1219,Kaine,Parkeson,Male,11/4/1971,,Financial Services,Mass Customer,N,No
1220,Paulie,Akerman,Male,6/8/1987,Editor,n/a,High Net Worth,N,No
1221,Byrom,Draisey,Male,9/25/1995,VP Product Management,Health,High Net Worth,N,Yes
1222,Barbey,Ville,Female,11/1/1970,Account Executive,Property,Mass Customer,N,No
1223,Kristyn,,Female,1/5/1965,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes
1224,Aundrea,Reisenberg,Female,4/4/1977,Junior Executive,Manufacturing,Mass Customer,N,No
1225,Arte,Witchell,Male,1/22/1988,Clinical Specialist,Health,Mass Customer,N,Yes
1226,Constantia,Sirr,Female,3/16/1981,Director of Sales,Health,Mass Customer,N,Yes
1227,Carlina,Pencot,Female,9/30/1989,Software Engineer I,IT,Affluent Customer,N,Yes
1228,Marti,Bisterfeld,Female,4/27/1962,Senior Cost Accountant,Financial Services,Affluent Customer,N,No
1229,Sebastian,Trass,Male,1/8/2000,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes
1230,Eben,Powley,Male,7/24/1985,,Financial Services,Mass Customer,N,Yes
1231,Aloisia,Shawel,Female,7/28/1973,Social Worker,Health,Affluent Customer,N,No
1232,Stillmann,Wilfling,Male,9/12/1959,Help Desk Operator,Property,Affluent Customer,N,No
1233,Keeley,Hawsby,Female,7/7/1978,,Retail,Affluent Customer,N,Yes
1234,Rancell,Yven,Male,4/19/1965,Geologist I,n/a,Mass Customer,N,No
1235,Sharon,Cranage,Female,2/28/1969,Dental Hygienist,Health,Mass Customer,N,No
1236,Bryanty,Megarrell,Male,5/21/1974,Web Designer IV,Financial Services,High Net Worth,N,Yes
1237,Junia,Humerstone,Female,12/31/1969,Research Nurse,Health,High Net Worth,N,No
1238,Steward,Beedham,Male,6/1/1978,Graphic Designer,n/a,Affluent Customer,N,Yes
1239,Carroll,Cobbin,Male,2/28/1978,,n/a,Mass Customer,N,Yes
1240,Pen,Earey,Female,5/13/1965,Sales Associate,Manufacturing,Mass Customer,N,Yes
1241,Lolly,Junkison,Female,3/22/1986,Pharmacist,Health,Affluent Customer,N,Yes
1242,Bartholomeo,Meeke,Male,2/4/1973,Human Resources Assistant III,Property,High Net Worth,N,Yes
1243,Robbert,Blakey,Male,8/9/1953,Research Assistant II,Retail,Mass Customer,N,No
1244,Glenn,Tinham,U,,Financial Analyst,Financial Services,Mass Customer,N,Yes
1245,Erin,Shawell,Male,5/31/1994,Product Engineer,Manufacturing,Affluent Customer,N,No
1246,Ibrahim,Wibrew,Male,8/10/1993,,n/a,High Net Worth,N,No
1247,Hildagarde,Eyrl,Female,10/5/1960,Geologist I,Entertainment,Affluent Customer,N,No
1248,Genia,Bartel,Female,12/18/1963,General Manager,n/a,Affluent Customer,N,Yes
1249,Tabb,McKeowon,Male,10/31/1967,,Telecommunications,Mass Customer,N,No
1250,Jacklyn,Kewley,Female,11/2/2001,Help Desk Technician,Manufacturing,Mass Customer,N,No
1251,Codie,Arnecke,Male,10/1/1997,Desktop Support Technician,Property,Mass Customer,N,No
1252,Les,Ellwood,Male,1/16/1965,Recruiting Manager,Manufacturing,Mass Customer,N,Yes
1253,Mahalia,,Female,8/19/1996,Research Assistant I,Manufacturing,Mass Customer,N,No
1254,Quillan,McDuffie,Male,12/18/1958,Graphic Designer,Retail,Mass Customer,N,Yes
1255,Erhart,Glazebrook,Male,5/20/1982,,Health,Affluent Customer,N,No
1256,Granny,Lukes,Male,5/11/1986,Food Chemist,Health,High Net Worth,N,No
1257,Prentiss,MacVicar,Male,6/19/1972,Assistant Professor,Property,Affluent Customer,N,Yes
1258,Nefen,Ferriere,Male,4/21/1978,Geological Engineer,Manufacturing,Mass Customer,N,No
1259,Emmi,Dymock,Female,11/24/1973,Assistant Professor,Financial Services,Mass Customer,N,No
1260,Fremont,Spawton,Male,10/1/1989,Tax Accountant,Property,Mass Customer,N,No
1261,Candice,Lohde,Female,2/16/1971,Legal Assistant,Manufacturing,Mass Customer,N,No
1262,Aindrea,MacConchie,Female,12/7/1967,Technical Writer,n/a,High Net Worth,N,Yes
1263,Elliot,Posselow,Male,6/16/1973,Nurse,Manufacturing,Affluent Customer,N,No
1264,Michail,Heart,Male,2/28/1994,,Health,Mass Customer,N,Yes
1265,Kipper,Monck,Male,7/22/1987,Biostatistician I,Property,Mass Customer,N,Yes
1266,Harry,,Male,5/2/1978,Human Resources Manager,Health,Mass Customer,N,Yes
1267,Leopold,Dainton,Male,6/3/1979,Safety Technician IV,Entertainment,Affluent Customer,N,Yes
1268,Baudoin,McCartney,Male,12/6/1989,,Financial Services,High Net Worth,N,Yes
1269,Ravid,Kilgallon,Male,8/25/1990,Account Coordinator,Property,High Net Worth,N,Yes
1270,Cullen,Langshaw,Male,2/27/1983,Paralegal,Financial Services,Affluent Customer,N,No
1271,Jo-anne,Pringer,Female,7/11/1994,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes
1272,Nettie,Bulfit,Female,4/4/1985,,Manufacturing,Affluent Customer,N,No
1273,Hieronymus,Whinray,Male,7/31/1974,General Manager,Financial Services,Affluent Customer,N,Yes
1274,Emmerich,Tinkler,Male,11/16/1977,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No
1275,Francisca,Whittek,Female,1/10/1966,General Manager,Health,Mass Customer,N,Yes
1276,Farrel,Waiting,Male,6/7/1964,Dental Hygienist,Health,Affluent Customer,N,No
1277,Elias,Gerrie,Male,12/26/1972,Help Desk Technician,n/a,Mass Customer,N,Yes
1278,Betsy,Schruurs,Female,11/15/1998,Pharmacist,Health,Affluent Customer,N,No
1279,Burr,Lygoe,Male,8/12/1962,Staff Accountant I,Financial Services,Mass Customer,N,No
1280,Horacio,Peyntue,Male,1/24/1978,Marketing Assistant,Manufacturing,High Net Worth,N,Yes
1281,Leighton,Zisneros,Male,7/7/1968,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes
1282,Garald,Pidler,Male,11/15/1980,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes
1283,Tory,Minnette,Female,8/23/1994,Clinical Specialist,Health,Mass Customer,N,No
1284,Alexis,Aronov,Male,1/28/1976,Junior Executive,Entertainment,Affluent Customer,N,No
1285,Tomkin,Fudge,Male,5/23/1973,Office Assistant III,Manufacturing,Mass Customer,N,Yes
1286,Mina,Clawley,Female,6/28/1975,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes
1287,Nicko,Saddleton,Male,10/23/1960,Systems Administrator I,Financial Services,Mass Customer,N,Yes
1288,Abra,Cuardall,Female,10/7/1979,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes
1289,Shelley,Stroyan,Male,7/16/1973,,n/a,Mass Customer,N,Yes
1290,Vassily,Ramalho,Male,8/8/1967,VP Marketing,Financial Services,High Net Worth,N,Yes
1291,Warner,Zuker,Male,8/16/1980,Quality Engineer,Health,Mass Customer,N,No
1292,Alice,Backson,Female,6/2/1961,,n/a,Affluent Customer,N,No
1293,Vidovic,Fretson,Male,10/7/1980,Quality Engineer,IT,Mass Customer,N,No
1294,Cari,Worling,Female,9/28/1974,,Manufacturing,Mass Customer,N,Yes
1295,Irving,Murton,Male,1/25/1997,Nurse,Argiculture,Mass Customer,N,Yes
1296,Essy,Vondrak,Female,3/11/1989,Paralegal,Financial Services,Affluent Customer,N,Yes
1297,Shay,Gimbart,Male,2/12/1981,Social Worker,Health,Mass Customer,N,No
